2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:57.247576 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.247603 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.293409 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.293501 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342324, 3210148, 3448762, 3315218, 3169992, 3144286, 3242478, 3256744, 3152984, 3224410, 3498260, 3364918, 3241152, 3444236, 3929672, 8253776]
2025-07-23 14:16:57.293542 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.293574 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.293624 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.293654 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.293683 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.293711 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.293740 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.293769 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.359165 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.359292 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344638, 3210792, 3450128, 3316052, 3171320, 3142732, 3240772, 3256024, 3156776, 3225282, 3500422, 3365828, 3241986, 3447648, 3931720, 8256658]
2025-07-23 14:16:57.359346 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.359390 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.359423 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.359451 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.359478 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.359514 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.359546 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.359577 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.424801 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.424953 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344448, 3211360, 3450242, 3315674, 3171320, 3144400, 3240772, 3256554, 3155372, 3226496, 3499968, 3365336, 3241380, 3446624, 3931570, 8255558]
2025-07-23 14:16:57.425014 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.425046 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.425076 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.425107 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.425137 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.425166 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.425196 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.425225 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.490268 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.490345 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344448, 3211360, 3449710, 3315674, 3170068, 3145576, 3241796, 3256554, 3155372, 3226116, 3499968, 3362908, 3241380, 3442946, 3930546, 8255558]
2025-07-23 14:16:57.490387 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.490432 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.490465 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.490498 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.490527 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.490584 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.490615 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.490663 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.536065 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.536164 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342476, 3210110, 3449710, 3315674, 3168856, 3141100, 3240356, 3256326, 3154462, 3224030, 3499360, 3362188, 3241380, 3442946, 3929598, 8254156]
2025-07-23 14:16:57.536206 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.536236 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.536265 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.536295 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.536325 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.536353 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.536382 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.536411 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.581462 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.581558 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344600, 3212232, 3451342, 3317494, 3172800, 3142808, 3242440, 3256326, 3156510, 3225964, 3499930, 3362908, 3241454, 3447042, 3929598, 8255634]
2025-07-23 14:16:57.581597 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.581627 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.581668 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.581698 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.581731 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.581760 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.581789 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.581829 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.647211 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.647312 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344030, 3210148, 3449104, 3315370, 3169956, 3144096, 3241568, 3256440, 3155524, 3226496, 3500346, 3364804, 3241986, 3446170, 3930924, 8254420]
2025-07-23 14:16:57.647352 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.647383 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.647412 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.647442 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.647471 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.647499 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.647529 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.647558 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.692678 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.692796 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344030, 3211892, 3449824, 3315408, 3169272, 3143604, 3239748, 3256440, 3155032, 3226496, 3500232, 3365638, 3241986, 3446170, 3930924, 8254420]
2025-07-23 14:16:57.692846 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.692885 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.692924 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.692954 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.692984 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.693012 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.693041 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.693070 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.758988 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.759098 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3211512, 3450280, 3316204, 3168666, 3143224, 3241416, 3257312, 3155980, 3226306, 3500346, 3365298, 3240696, 3444046, 3928498, 8257380]
2025-07-23 14:16:57.759168 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.759199 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.759229 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.759261 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.759295 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.759324 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.759354 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.759382 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.824325 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.824440 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343688, 3211360, 3450280, 3317190, 3169804, 3145348, 3242820, 3257312, 3155980, 3226040, 3500346, 3366132, 3241758, 3444994, 3931190, 8254232]
2025-07-23 14:16:57.824483 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.824514 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.824543 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.824574 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.824603 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.824631 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.824660 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.824689 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.889707 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.889840 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342892, 3210298, 3451228, 3317114, 3171396, 3145348, 3242820, 3257692, 3155904, 3226420, 3501294, 3366360, 3241758, 3444994, 3931190, 8254610]
2025-07-23 14:16:57.889884 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.889913 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.889941 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.889970 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.889997 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.890024 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.890052 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.890081 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.935645 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.935730 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342892, 3210298, 3450696, 3317038, 3167718, 3142466, 3240772, 3255682, 3155258, 3225206, 3498830, 3365676, 3241644, 3442604, 3927436, 8254610]
2025-07-23 14:16:57.935788 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.935821 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.935850 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.935880 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.935909 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.935937 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.935968 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.935997 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.981039 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.981154 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343082, 3211626, 3451380, 3317114, 3171700, 3145614, 3242404, 3257692, 3156472, 3226572, 3500916, 3366360, 3241644, 3443856, 3932024, 8255332]
2025-07-23 14:16:57.981197 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.981227 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.981257 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.981288 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.981317 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.981346 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.981375 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.981404 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.046488 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.046591 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343916, 3211740, 3450546, 3317266, 3170904, 3144818, 3241644, 3256326, 3154842, 3222476, 3499740, 3364160, 3241038, 3445222, 3929446, 8254914]
2025-07-23 14:16:58.046633 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.046665 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.046694 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.046724 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.046754 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.046783 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.046812 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.046841 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.092461 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.092544 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344144, 3210488, 3450546, 3317266, 3170904, 3144818, 3243276, 3256972, 3154842, 3222590, 3496288, 3364046, 3240356, 3443476, 3929446, 8255218]
2025-07-23 14:16:58.092594 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.092626 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.092656 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.092685 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.092714 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.092742 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.092779 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.092808 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.158477 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.158591 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344068, 3210982, 3450962, 3317646, 3171852, 3145424, 3242744, 3257654, 3156206, 3225850, 3500574, 3365600, 3241568, 3444312, 3928004, 8256280]
2025-07-23 14:16:58.158634 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.158665 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.158696 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.158726 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.158756 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.158786 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.158816 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
